時間,操作,買賣,價格,成本,交易成本,滑價,交易稅,現金增減,權益數
2012-05-16 09:15:00,Sellshort,-1,7377.0,-7377.0,229.508,200,29.508000000000003,1475170.492,11636325.328000005
2012-05-29 09:00:00,Buytocover,1,7152.0,-7377.0,228.608,200,28.60800000000001,-1430628.608,10205696.720000006
2012-05-30 09:00:00,Sellshort,-1,7260.0,-7260.0,229.04,200,29.04,1451770.96,11657467.680000007
2012-06-05 11:00:00,Buytocover,1,6984.0,-7260.0,227.936,200,27.936000000000007,-1397027.936,10260439.744000006
2012-06-05 11:45:00,Sellshort,-1,6953.0,-6953.0,227.81199999999998,200,27.81199999999999,1390372.1879999998,11650811.932000006
2012-06-05 13:30:00,Buytocover,1,6984.0,-6953.0,227.936,200,27.936000000000007,-1397027.936,10253783.996000005
2012-06-06 13:30:00,Sellshort,-1,7038.0,-7038.0,228.152,200,28.152,1407371.848,11661155.844000004
2012-06-07 09:00:00,Buytocover,1,7120.0,-7038.0,228.48000000000002,200,28.480000000000018,-1424228.48,10236927.364000004
2012-06-07 11:00:00,Sellshort,-1,7057.0,-7057.0,228.228,200,28.22800000000001,1411171.772,11648099.136000004
2012-06-11 09:30:00,Buytocover,1,7124.0,-7057.0,228.49599999999998,200,28.495999999999988,-1425028.496,10223070.640000004
2012-06-11 11:15:00,Sellshort,-1,7067.0,-7067.0,228.268,200,28.268000000000004,1413171.732,11636242.372000005
2012-06-11 12:15:00,Buytocover,1,7080.0,-7067.0,228.32,200,28.31999999999999,-1416228.32,10220014.052000005
2012-06-12 09:00:00,Sellshort,-1,6993.0,-6993.0,227.972,200,27.97200000000002,1398372.028,11618386.080000006
2012-06-14 10:15:00,Buytocover,1,7055.0,-6993.0,228.22,200,28.22,-1411228.22,10207157.860000005
2012-06-14 11:00:00,Sellshort,-1,7054.0,-7054.0,228.216,200,28.21600000000002,1410571.784,11617729.644000005
2012-06-14 11:45:00,Buytocover,1,7093.0,-7054.0,228.372,200,28.37200000000002,-1418828.372,10198901.272000005
2012-06-14 13:30:00,Sellshort,-1,7060.0,-7060.0,228.24,200,28.24,1411771.76,11610673.032000005
2012-06-15 10:15:00,Buytocover,1,7125.0,-7060.0,228.5,200,28.500000000000014,-1425228.5,10185444.532000005
2012-06-15 12:45:00,Sellshort,-1,7133.0,-7133.0,228.532,200,28.532000000000004,1426371.4679999999,11611816.000000006
2012-06-15 13:00:00,Buytocover,1,7140.0,-7133.0,228.56,200,28.56000000000001,-1428228.5599999998,10183587.440000005
2012-06-18 11:15:00,Sellshort,-1,7279.0,-7279.0,229.116,200,29.116000000000007,1455570.8839999998,11639158.324000005
2012-06-18 11:30:00,Buytocover,1,7275.0,-7279.0,229.1,200,29.099999999999994,-1455229.0999999999,10183929.224000005
2012-06-18 13:15:00,Sellshort,-1,7272.0,-7272.0,229.088,200,29.088,1454170.912,11638100.136000006
2012-06-18 13:30:00,Buytocover,1,7271.0,-7272.0,229.08400000000003,200,29.08400000000002,-1454429.084,10183671.052000005
2012-06-19 11:15:00,Buy,1,7254.0,7254.0,229.01600000000002,200,29.01600000000002,-1451029.016,8732642.036000004
2012-06-19 12:00:00,Sell,-1,7245.0,7254.0,228.98000000000002,200,28.980000000000004,1448771.02,10181413.056000004
2012-06-19 12:30:00,Sellshort,-1,7244.0,-7244.0,228.97600000000003,200,28.976000000000024,1448571.024,11629984.080000004
2012-06-20 09:15:00,Buytocover,1,7294.0,-7244.0,229.176,200,29.176000000000002,-1459029.176,10170954.904000003
2012-06-20 11:15:00,Sellshort,-1,7288.0,-7288.0,229.15200000000002,200,29.152000000000022,1457370.848,11628325.752000002
2012-06-20 11:30:00,Buytocover,1,7288.0,-7288.0,229.15200000000002,200,29.152000000000022,-1457829.152,10170496.600000001
2012-06-20 12:00:00,Buy,1,7305.0,7305.0,229.22000000000003,200,29.220000000000024,-1461229.22,8709267.38
2012-06-21 09:00:00,Sell,-1,7147.0,7305.0,228.58800000000002,200,28.588000000000015,1429171.412,10138438.792000001
2012-06-21 13:30:00,Buy,1,7118.0,7118.0,228.472,200,28.47200000000001,-1423828.472,8714610.32
2012-06-21 13:45:00,Sell,-1,7119.0,7118.0,228.476,200,28.475999999999992,1423571.524,10138181.844
2012-06-22 09:00:00,Sellshort,-1,7004.0,-7004.0,228.016,200,28.016,1400571.984,11538753.828
2012-06-27 11:15:00,Buytocover,1,6994.0,-7004.0,227.976,200,27.976,-1399027.976,10139725.852
2012-06-27 13:15:00,Sellshort,-1,6989.0,-6989.0,227.95600000000002,200,27.956000000000003,1397572.044,11537297.896
2012-06-28 08:45:00,Buytocover,1,7021.0,-6989.0,228.084,200,28.083999999999996,-1404428.084,10132869.811999999
2012-06-28 09:00:00,Buy,1,7029.0,7029.0,228.11599999999999,200,28.115999999999985,-1406028.1160000002,8726841.695999999
2012-07-09 09:00:00,Sell,-1,7221.0,7029.0,228.884,200,28.884,1443971.1160000002,10170812.811999999
2012-07-09 09:45:00,Sellshort,-1,7268.0,-7268.0,229.07199999999997,200,29.07199999999999,1453370.9279999998,11624183.739999998
2012-07-17 10:00:00,Buytocover,1,7109.0,-7268.0,228.436,200,28.435999999999993,-1422028.436,10202155.303999998
2012-07-17 11:15:00,Sellshort,-1,7082.0,-7082.0,228.328,200,28.327999999999996,1416171.672,11618326.975999998
2012-07-20 08:45:00,Buytocover,1,7022.0,-7082.0,228.08799999999997,200,28.08799999999998,-1404628.088,10213698.887999998
2012-07-20 10:30:00,Buy,1,7020.0,7020.0,228.08,200,28.080000000000016,-1404228.08,8809470.807999998
2012-07-23 09:00:00,Sell,-1,6920.0,7020.0,227.68,200,27.680000000000014,1383772.32,10193243.127999999
2012-07-23 13:15:00,Buy,1,6864.0,6864.0,227.45600000000002,200,27.456000000000014,-1373027.456,8820215.671999998
2012-07-23 13:30:00,Sell,-1,6876.0,6864.0,227.50400000000002,200,27.50400000000002,1374972.496,10195188.167999998
2012-07-24 10:00:00,Sellshort,-1,6869.0,-6869.0,227.476,200,27.476000000000013,1373572.524,11568760.691999998
2012-07-27 09:00:00,Buytocover,1,6966.0,-6869.0,227.86400000000003,200,27.864000000000022,-1393427.864,10175332.827999998
2012-07-30 13:00:00,Sellshort,-1,7072.0,-7072.0,228.288,200,28.288000000000004,1414171.7119999998,11589504.539999997
2012-08-01 11:30:00,Buytocover,1,7197.0,-7072.0,228.78799999999998,200,28.78799999999999,-1439628.788,10149875.751999997
2012-08-01 13:15:00,Sellshort,-1,7193.0,-7193.0,228.77200000000002,200,28.77200000000002,1438371.228,11588246.979999997
2012-08-06 09:00:00,Buytocover,1,7308.0,-7193.0,229.23200000000003,200,29.232000000000014,-1461829.232,10126417.747999996
2012-08-06 11:15:00,Sellshort,-1,7259.0,-7259.0,229.03600000000003,200,29.036000000000016,1451570.964,11577988.711999996
2012-08-06 11:30:00,Buytocover,1,7259.0,-7259.0,229.03600000000003,200,29.036000000000016,-1452029.036,10125959.675999995
2012-08-07 10:15:00,Buy,1,7259.0,7259.0,229.03600000000003,200,29.036000000000016,-1452029.036,8673930.639999995
2012-08-17 12:00:00,Sell,-1,7480.0,7259.0,229.92,200,29.91999999999999,1495770.08,10169700.719999995
2012-08-17 12:15:00,Buy,1,7479.0,7479.0,229.916,200,29.91600000000001,-1496029.916,8673670.803999996
2012-08-17 12:30:00,Sell,-1,7477.0,7479.0,229.90800000000002,200,29.908,1495170.092,10168840.895999996
2012-08-20 08:45:00,Sellshort,-1,7464.0,-7464.0,229.85600000000002,200,29.856000000000016,1492570.144,11661411.039999995
2012-08-21 09:30:00,Buytocover,1,7519.0,-7464.0,230.076,200,30.075999999999993,-1504030.0760000001,10157380.963999996
2012-08-21 12:00:00,Sellshort,-1,7528.0,-7528.0,230.112,200,30.112000000000005,1505369.888,11662750.851999996
2012-08-21 12:15:00,Buytocover,1,7519.0,-7528.0,230.076,200,30.075999999999993,-1504030.0760000001,10158720.775999997
2012-08-22 11:45:00,Buy,1,7482.0,7482.0,229.928,200,29.927999999999997,-1496629.9279999998,8662090.847999997
2012-08-28 08:45:00,Sell,-1,7435.0,7482.0,229.74,200,29.74000000000001,1486770.26,10148861.107999997
2012-08-29 09:15:00,Buy,1,7406.0,7406.0,229.624,200,29.624000000000006,-1481429.624,8667431.483999997
2012-08-30 09:00:00,Sell,-1,7352.0,7406.0,229.40800000000002,200,29.408000000000012,1470170.592,10137602.075999998
2012-08-30 11:15:00,Buy,1,7371.0,7371.0,229.484,200,29.484000000000023,-1474429.484,8663172.591999998
2012-09-05 09:00:00,Sell,-1,7406.0,7371.0,229.624,200,29.624000000000006,1480970.376,10144142.967999998
2012-09-05 11:45:00,Buy,1,7359.0,7359.0,229.436,200,29.436000000000018,-1472029.436,8672113.531999998
2012-09-05 12:00:00,Sell,-1,7358.0,7359.0,229.432,200,29.43199999999999,1471370.568,10143484.099999998
2012-09-05 13:00:00,Sellshort,-1,7353.0,-7353.0,229.412,200,29.411999999999992,1470370.588,11613854.687999997
2012-09-07 09:00:00,Buytocover,1,7454.0,-7353.0,229.81600000000003,200,29.81600000000002,-1491029.816,10122824.871999998
2012-09-07 13:30:00,Sellshort,-1,7428.0,-7428.0,229.71200000000002,200,29.712000000000003,1485370.2880000002,11608195.159999998
2012-09-12 09:00:00,Buytocover,1,7531.0,-7428.0,230.124,200,30.123999999999995,-1506430.124,10101765.035999998
2012-09-12 12:15:00,Sellshort,-1,7570.0,-7570.0,230.28,200,30.279999999999994,1513769.72,11615534.756
2012-09-12 12:30:00,Buytocover,1,7567.0,-7570.0,230.268,200,30.268000000000008,-1513630.2680000002,10101904.487999998
2012-09-12 12:45:00,Buy,1,7574.0,7574.0,230.29600000000002,200,30.296000000000014,-1515030.296,8586874.191999998
2012-09-20 12:15:00,Sell,-1,7722.0,7574.0,230.88800000000003,200,30.888000000000027,1544169.112,10131043.303999998
2012-09-20 13:30:00,Buy,1,7744.0,7744.0,230.97599999999997,200,30.97599999999998,-1549030.976,8582012.327999998
2012-09-24 09:15:00,Sell,-1,7708.0,7744.0,230.83200000000002,200,30.832000000000015,1541369.168,10123381.495999997
2012-09-24 11:15:00,Buy,1,7728.0,7728.0,230.912,200,30.912000000000006,-1545830.912,8577550.583999997
2012-09-26 09:00:00,Sell,-1,7706.0,7728.0,230.824,200,30.824000000000005,1540969.176,10118519.759999998
2012-09-26 13:45:00,Buy,1,7700.0,7700.0,230.79999999999998,200,30.799999999999983,-1540230.8,8578288.959999997
2012-10-03 12:30:00,Sell,-1,7693.0,7700.0,230.77200000000002,200,30.77200000000002,1538369.228,10116658.187999997
2012-10-04 08:45:00,Buy,1,7707.0,7707.0,230.82799999999997,200,30.82799999999999,-1541630.828,8575027.359999998
2012-10-04 09:15:00,Sell,-1,7661.0,7707.0,230.64400000000003,200,30.644000000000027,1531969.356,10106996.715999998
2012-10-04 11:15:00,Buy,1,7688.0,7688.0,230.752,200,30.752000000000024,-1537830.752,8569165.963999998
2012-10-08 09:15:00,Sell,-1,7642.0,7688.0,230.568,200,30.56800000000002,1528169.432,10097335.395999998
2012-10-08 11:30:00,Buy,1,7634.0,7634.0,230.53599999999997,200,30.535999999999987,-1527030.536,8570304.859999998
2012-10-08 12:45:00,Sell,-1,7624.0,7634.0,230.49599999999998,200,30.495999999999988,1524569.504,10094874.363999998
2012-10-09 08:45:00,Buy,1,7629.0,7629.0,230.516,200,30.515999999999988,-1526030.516,8568843.847999997
2012-10-11 09:00:00,Sell,-1,7499.0,7629.0,229.996,200,29.996000000000002,1499570.004,10068413.851999998
2012-10-12 10:15:00,Buy,1,7447.0,7447.0,229.788,200,29.788000000000014,-1489629.788,8578784.063999997
2012-10-12 10:45:00,Sell,-1,7415.0,7447.0,229.66000000000003,200,29.660000000000018,1482770.34,10061554.403999997
2012-10-12 13:30:00,Buy,1,7427.0,7427.0,229.70800000000003,200,29.708000000000023,-1485629.708,8575924.695999997
2012-10-19 09:15:00,Sell,-1,7421.0,7427.0,229.684,200,29.683999999999997,1483970.3159999999,10059895.011999996
2012-10-19 13:00:00,Buy,1,7401.0,7401.0,229.604,200,29.604000000000006,-1480429.6039999998,8579465.407999996
2012-10-19 13:15:00,Sell,-1,7401.0,7401.0,229.604,200,29.604000000000006,1479970.3960000002,10059435.803999996
2012-10-19 13:45:00,Sellshort,-1,7389.0,-7389.0,229.556,200,29.556000000000004,1477570.444,11537006.247999996
2012-10-23 08:45:00,Buytocover,1,7342.0,-7389.0,229.36800000000002,200,29.368000000000016,-1468629.368,10068376.879999995
2012-10-23 09:15:00,Sellshort,-1,7335.0,-7335.0,229.34,200,29.34000000000001,1466770.66,11535147.539999995
2012-11-02 09:00:00,Buytocover,1,7207.0,-7335.0,228.82799999999997,200,28.82799999999999,-1441628.828,10093518.711999996
2012-11-02 12:00:00,Sellshort,-1,7192.0,-7192.0,228.768,200,28.767999999999994,1438171.232,11531689.943999996
2012-11-06 11:45:00,Buytocover,1,7197.0,-7192.0,228.78799999999998,200,28.78799999999999,-1439628.788,10092061.155999996
2012-11-07 10:00:00,Sellshort,-1,7237.0,-7237.0,228.948,200,28.948000000000018,1447171.0520000001,11539232.207999997
2012-11-07 10:15:00,Buytocover,1,7273.0,-7237.0,229.09199999999998,200,29.091999999999985,-1454829.092,10084403.115999997
2012-11-07 11:30:00,Sellshort,-1,7220.0,-7220.0,228.88000000000002,200,28.880000000000017,1443771.1199999999,11528174.235999996
2012-11-09 12:15:00,Buytocover,1,7289.0,-7220.0,229.156,200,29.156000000000006,-1458029.156,10070145.079999996
2012-11-12 09:30:00,Sellshort,-1,7264.0,-7264.0,229.056,200,29.056000000000015,1452570.9440000001,11522716.023999996
2012-11-12 09:45:00,Buytocover,1,7264.0,-7264.0,229.056,200,29.056000000000015,-1453029.0559999999,10069686.967999997
2012-11-12 12:15:00,Buy,1,7259.0,7259.0,229.03600000000003,200,29.036000000000016,-1452029.036,8617657.931999996
2012-11-13 08:45:00,Sell,-1,7227.0,7259.0,228.90800000000002,200,28.908000000000023,1445171.092,10062829.023999996
2012-11-14 09:45:00,Buy,1,7121.0,7121.0,228.484,200,28.483999999999998,-1424428.484,8638400.539999997
2012-11-21 12:00:00,Sell,-1,7103.0,7121.0,228.412,200,28.412000000000013,1420371.588,10058772.127999997
2012-11-22 09:15:00,Buy,1,7097.0,7097.0,228.38799999999998,200,28.38799999999999,-1419628.388,8639143.739999996
2012-11-22 10:15:00,Sell,-1,7089.0,7097.0,228.356,200,28.356,1417571.644,10056715.383999996
2012-11-22 10:30:00,Sellshort,-1,7084.0,-7084.0,228.336,200,28.336000000000006,1416571.664,11473287.047999997
2012-11-23 09:00:00,Buytocover,1,7161.0,-7084.0,228.64399999999998,200,28.64399999999998,-1432428.644,10040858.403999997
2012-11-27 11:45:00,Sellshort,-1,7392.0,-7392.0,229.56799999999998,200,29.567999999999994,1478170.432,11519028.835999997
2012-11-29 09:00:00,Buytocover,1,7491.0,-7392.0,229.964,200,29.964000000000013,-1498429.964,10020598.871999998
2012-11-29 11:45:00,Sellshort,-1,7522.0,-7522.0,230.08800000000002,200,30.088000000000026,1504169.912,11524768.783999998
2012-11-29 12:00:00,Buytocover,1,7533.0,-7522.0,230.132,200,30.132000000000005,-1506830.132,10017938.651999999
2012-11-29 13:45:00,Sellshort,-1,7526.0,-7526.0,230.10399999999998,200,30.104,1504969.896,11522908.547999999
2012-11-30 10:15:00,Buytocover,1,7586.0,-7526.0,230.34400000000002,200,30.344000000000015,-1517430.344,10005478.203999998
2012-11-30 12:45:00,Sellshort,-1,7585.0,-7585.0,230.33999999999997,200,30.33999999999999,1516769.66,11522247.863999998
2012-11-30 13:15:00,Buytocover,1,7587.0,-7585.0,230.34799999999998,200,30.348,-1517630.348,10004617.515999999
2012-12-03 08:45:00,Buy,1,7596.0,7596.0,230.38400000000001,200,30.38400000000001,-1519430.384,8485187.132
2012-12-04 10:00:00,Sell,-1,7561.0,7596.0,230.24399999999997,200,30.243999999999982,1511969.756,9997156.888
2012-12-04 11:15:00,Buy,1,7578.0,7578.0,230.31199999999998,200,30.311999999999983,-1515830.3120000002,8481326.576
2012-12-17 10:00:00,Sell,-1,7662.0,7578.0,230.648,200,30.64800000000001,1532169.352,10013495.928
2012-12-17 13:45:00,Buy,1,7648.0,7648.0,230.59199999999998,200,30.592,-1529830.5920000002,8483665.336
2012-12-20 09:00:00,Sell,-1,7609.0,7648.0,230.436,200,30.435999999999996,1521569.564,10005234.899999999
2012-12-21 13:15:00,Buy,1,7519.0,7519.0,230.076,200,30.075999999999993,-1504030.0760000001,8501204.824
2012-12-27 09:00:00,Sell,-1,7596.0,7519.0,230.38400000000001,200,30.38400000000001,1518969.616,10020174.44
2012-12-27 10:15:00,Buy,1,7637.0,7637.0,230.54800000000003,200,30.54800000000002,-1527630.5480000002,8492543.891999999
2013-01-04 10:30:00,Sell,-1,7779.0,7637.0,231.116,200,31.11600000000001,1555568.884,10048112.775999999
2013-01-04 13:00:00,Buy,1,7771.0,7771.0,231.08399999999997,200,31.08399999999998,-1554431.084,8493681.691999998
2013-01-04 13:15:00,Sell,-1,7766.0,7771.0,231.06400000000002,200,31.064000000000025,1552968.936,10046650.627999999
2013-01-07 09:30:00,Sellshort,-1,7725.0,-7725.0,230.9,200,30.900000000000016,1544769.1,11591419.727999998
2013-01-10 09:00:00,Buytocover,1,7792.0,-7725.0,231.168,200,31.167999999999996,-1558631.168,10032788.559999999
2013-01-10 13:00:00,Sellshort,-1,7823.0,-7823.0,231.292,200,31.29200000000001,1564368.7079999999,11597157.268
2013-01-10 13:30:00,Buytocover,1,7828.0,-7823.0,231.312,200,31.312000000000005,-1565831.3120000002,10031325.955999998
2013-01-11 09:00:00,Buy,1,7853.0,7853.0,231.412,200,31.411999999999995,-1570831.412,8460494.543999998
2013-01-14 08:45:00,Sell,-1,7730.0,7853.0,230.92000000000002,200,30.920000000000016,1545769.08,10006263.623999998
2013-01-14 11:00:00,Buy,1,7765.0,7765.0,231.06,200,31.06,-1553231.06,8453032.563999997
2013-01-15 13:30:00,Sell,-1,7750.0,7765.0,231.0,200,31.000000000000007,1549769.0,10002801.563999997
2013-01-16 09:15:00,Sellshort,-1,7711.0,-7711.0,230.844,200,30.844000000000005,1541969.156,11544770.719999997
2013-01-18 12:30:00,Buytocover,1,7690.0,-7711.0,230.76,200,30.759999999999987,-1538230.76,10006539.959999997
2013-01-21 09:30:00,Sellshort,-1,7666.0,-7666.0,230.664,200,30.66399999999998,1532969.336,11539509.295999996
2013-01-22 09:00:00,Buytocover,1,7722.0,-7666.0,230.88800000000003,200,30.888000000000027,-1544630.888,9994878.407999996
2013-01-22 09:30:00,Buy,1,7709.0,7709.0,230.83599999999998,200,30.836,-1542030.8360000001,8452847.571999997
2013-01-24 09:00:00,Sell,-1,7671.0,7709.0,230.68400000000003,200,30.684000000000022,1533969.316,9986816.887999997
2013-01-24 10:45:00,Buy,1,7717.0,7717.0,230.868,200,30.867999999999984,-1543630.868,8443186.019999996
2013-01-25 10:15:00,Sell,-1,7628.0,7717.0,230.512,200,30.512000000000008,1525369.488,9968555.507999996
2013-01-25 13:15:00,Buy,1,7641.0,7641.0,230.564,200,30.563999999999993,-1528430.564,8440124.943999996
2013-02-05 11:30:00,Sell,-1,7894.0,7641.0,231.576,200,31.576000000000004,1578568.424,10018693.367999997
2013-02-05 12:00:00,Buy,1,7894.0,7894.0,231.576,200,31.576000000000004,-1579031.576,8439661.791999998
2013-02-21 11:30:00,Sell,-1,7964.0,7894.0,231.85600000000002,200,31.856000000000016,1592568.144,10032229.935999997
2013-02-22 11:00:00,Buy,1,7948.0,7948.0,231.792,200,31.791999999999998,-1589831.792,8442398.143999998
2013-02-25 09:15:00,Sell,-1,7951.0,7948.0,231.80399999999997,200,31.803999999999988,1589968.196,10032366.339999998
2013-02-25 11:15:00,Buy,1,7959.0,7959.0,231.836,200,31.83600000000002,-1592031.836,8440334.503999999
2013-02-26 09:00:00,Sell,-1,7872.0,7959.0,231.488,200,31.488000000000007,1574168.512,10014503.015999999
2013-02-26 11:00:00,Buy,1,7908.0,7908.0,231.632,200,31.632000000000016,-1581831.632,8432671.384
2013-02-26 12:15:00,Sell,-1,7887.0,7908.0,231.548,200,31.548,1577168.452,10009839.836
2013-02-27 10:00:00,Buy,1,7886.0,7886.0,231.544,200,31.54400000000002,-1577431.544,8432408.292
2013-03-04 09:45:00,Sell,-1,7895.0,7886.0,231.57999999999998,200,31.579999999999984,1578768.42,10011176.712
2013-03-05 09:00:00,Buy,1,7874.0,7874.0,231.496,200,31.496000000000013,-1575031.496,8436145.216
2013-03-12 12:30:00,Sell,-1,8011.0,7874.0,232.044,200,32.044000000000004,1601967.956,10038113.172
2013-03-13 09:30:00,Buy,1,8027.0,8027.0,232.10800000000003,200,32.108000000000025,-1605632.108,8432481.064
2013-03-13 10:45:00,Sell,-1,7973.0,8027.0,231.892,200,31.89199999999999,1594368.108,10026849.171999998
2013-03-13 12:45:00,Buy,1,7994.0,7994.0,231.976,200,31.976000000000006,-1599031.976,8427817.195999999
2013-03-18 08:45:00,Sell,-1,7857.0,7994.0,231.428,200,31.42800000000001,1571168.572,9998985.768
2013-03-19 09:30:00,Buy,1,7836.0,7836.0,231.344,200,31.343999999999994,-1567431.344,8431554.423999999
2013-03-28 13:15:00,Sell,-1,7824.0,7836.0,231.296,200,31.295999999999992,1564568.7040000001,9996123.127999999
2013-03-29 09:00:00,Buy,1,7891.0,7891.0,231.56400000000002,200,31.564000000000014,-1578431.564,8417691.564
2013-04-02 09:15:00,Sell,-1,7881.0,7891.0,231.52400000000003,200,31.52400000000002,1575968.476,9993660.04
2013-04-02 10:30:00,Buy,1,7916.0,7916.0,231.66400000000002,200,31.664,-1583431.6639999999,8410228.375999998
2013-04-08 09:00:00,Sell,-1,7862.0,7916.0,231.448,200,31.448000000000008,1572168.5520000001,9982396.928
2013-04-08 12:15:00,Buy,1,7758.0,7758.0,231.03199999999998,200,31.031999999999993,-1551831.0320000001,8430565.896
2013-04-08 12:30:00,Sell,-1,7756.0,7758.0,231.02399999999997,200,31.023999999999987,1550968.976,9981534.872
2013-04-08 13:30:00,Sellshort,-1,7739.0,-7739.0,230.956,200,30.95599999999998,1547569.044,11529103.916
2013-04-11 09:15:00,Buytocover,1,7764.0,-7739.0,231.056,200,31.05600000000002,-1553031.056,9976072.86
2013-04-12 10:30:00,Sellshort,-1,7813.0,-7813.0,231.252,200,31.252000000000013,1562368.7480000001,11538441.608
2013-04-17 08:45:00,Buytocover,1,7783.0,-7813.0,231.13200000000003,200,31.132000000000026,-1556831.132,9981610.476
2013-04-17 12:30:00,Sellshort,-1,7785.0,-7785.0,231.14,200,31.13999999999999,1556768.8599999999,11538379.336
2013-04-19 09:00:00,Buytocover,1,7798.0,-7785.0,231.192,200,31.19200000000002,-1559831.192,9978548.144
2013-04-22 11:45:00,Sellshort,-1,7959.0,-7959.0,231.836,200,31.83600000000002,1591568.164,11570116.308
2013-04-22 12:00:00,Buytocover,1,7960.0,-7959.0,231.84,200,31.840000000000003,-1592231.84,9977884.468
2013-04-23 12:30:00,Buy,1,7907.0,7907.0,231.628,200,31.62799999999999,-1581631.628,8396252.84
2013-04-23 12:45:00,Sell,-1,7910.0,7907.0,231.64,200,31.63999999999998,1581768.36,9978021.2
2013-04-24 13:30:00,Sellshort,-1,7999.0,-7999.0,231.996,200,31.996000000000002,1599568.004,11577589.204
2013-04-24 13:45:00,Buytocover,1,7994.0,-7999.0,231.976,200,31.976000000000006,-1599031.976,9978557.228
2013-04-25 11:00:00,Buy,1,8000.0,8000.0,231.99999999999997,200,31.999999999999986,-1600232.0,8378325.228
2013-05-13 13:30:00,Sell,-1,8258.0,8000.0,233.03199999999998,200,33.032,1651366.9679999999,10029692.196
2013-05-14 11:00:00,Sellshort,-1,8273.0,-8273.0,233.09199999999998,200,33.091999999999985,1654366.908,11684059.104
2013-05-16 09:00:00,Buytocover,1,8386.0,-8273.0,233.544,200,33.54400000000002,-1677433.544,10006625.56
2013-05-16 13:30:00,Sellshort,-1,8416.0,-8416.0,233.66400000000002,200,33.664,1682966.336,11689591.896
2013-05-16 13:45:00,Buytocover,1,8424.0,-8416.0,233.696,200,33.69599999999999,-1685033.696,10004558.2
2013-05-17 10:45:00,Buy,1,8415.0,8415.0,233.65999999999997,200,33.65999999999998,-1683233.66,8321324.539999999
2013-05-23 09:00:00,Sell,-1,8331.0,8415.0,233.324,200,33.324,1665966.676,9987291.215999998
2013-05-24 09:45:00,Buy,1,8235.0,8235.0,232.94000000000003,200,32.94000000000001,-1647232.94,8340058.275999999
2013-05-24 10:15:00,Sell,-1,8218.0,8235.0,232.872,200,32.872000000000014,1643367.1279999998,9983425.404
2013-05-24 11:00:00,Sellshort,-1,8232.0,-8232.0,232.92799999999997,200,32.92799999999998,1646167.072,11629592.476
2013-05-27 12:30:00,Buytocover,1,8250.0,-8232.0,233.0,200,33.00000000000001,-1650233.0000000002,9979359.476
2013-05-28 12:00:00,Sellshort,-1,8260.0,-8260.0,233.04,200,33.040000000000006,1651766.9600000002,11631126.436
2013-05-29 10:45:00,Buytocover,1,8317.0,-8260.0,233.26799999999997,200,33.26799999999999,-1663633.268,9967493.168000001
2013-05-29 13:45:00,Sellshort,-1,8317.0,-8317.0,233.26799999999997,200,33.26799999999999,1663166.732,11630659.900000002
2013-06-04 08:45:00,Buytocover,1,8223.0,-8317.0,232.892,200,32.89200000000001,-1644832.892,9985827.008000001
2013-06-04 09:00:00,Buy,1,8205.0,8205.0,232.82,200,32.81999999999998,-1641232.82,8344594.188000001
2013-06-05 09:00:00,Sell,-1,8150.0,8205.0,232.6,200,32.60000000000001,1629767.4000000001,9974361.588000001
2013-06-05 10:30:00,Buy,1,8180.0,8180.0,232.72,200,32.71999999999999,-1636232.72,8338128.868000002
2013-06-06 09:45:00,Sell,-1,8066.0,8180.0,232.26399999999998,200,32.26399999999998,1612967.736,9951096.604000002
2013-06-06 12:00:00,Buy,1,8078.0,8078.0,232.31199999999998,200,32.31199999999998,-1615832.312,8335264.292000002
2013-06-06 12:30:00,Sell,-1,8066.0,8078.0,232.26399999999998,200,32.26399999999998,1612967.736,9948232.028000003
2013-06-06 13:45:00,Buy,1,8100.0,8100.0,232.39999999999998,200,32.399999999999984,-1620232.4000000001,8327999.628000002
2013-06-11 10:30:00,Sell,-1,8137.0,8100.0,232.54800000000003,200,32.54800000000002,1627167.452,9955167.080000002
2013-06-11 13:00:00,Buy,1,8128.0,8128.0,232.512,200,32.51200000000001,-1625832.5119999999,8329334.568000002
2013-06-13 09:00:00,Sell,-1,8048.0,8128.0,232.192,200,32.192,1609367.808,9938702.376000002
2013-06-14 10:00:00,Buy,1,7951.0,7951.0,231.80399999999997,200,31.803999999999988,-1590431.804,8348270.5720000025
2013-06-20 09:00:00,Sell,-1,7799.0,7951.0,231.196,200,31.196,1559568.804,9907839.376000002
2013-06-21 11:00:00,Buy,1,7666.0,7666.0,230.664,200,30.66399999999998,-1533430.664,8374408.712000002
2013-06-21 11:15:00,Sell,-1,7651.0,7666.0,230.60399999999998,200,30.603999999999985,1529969.396,9904378.108000003
2013-06-21 12:00:00,Sellshort,-1,7642.0,-7642.0,230.568,200,30.56800000000002,1528169.432,11432547.540000003
2013-06-27 10:00:00,Buytocover,1,7717.0,-7642.0,230.868,200,30.867999999999984,-1543630.868,9888916.672000002
2013-06-27 12:00:00,Sellshort,-1,7720.0,-7720.0,230.88000000000002,200,30.880000000000017,1543769.1199999999,11432685.792000001
2013-06-27 13:30:00,Buytocover,1,7724.0,-7720.0,230.896,200,30.89599999999999,-1545030.896,9887654.896000002
2013-06-28 08:45:00,Sellshort,-1,7755.0,-7755.0,231.02,200,31.020000000000003,1550768.98,11438423.876000002
