時間,DD,MDD
2015-03-24 08:45:00,392698.21788547863,579400.8542755306
2015-03-24 09:00:00,392698.21788547863,579400.8542755306
2015-03-24 09:15:00,394697.711415535,579400.8542755306
2015-03-24 09:30:00,393098.11659148993,579400.8542755306
2015-03-24 09:45:00,392698.21788547863,579400.8542755306
2015-03-24 10:00:00,396697.2049455914,579400.8542755306
2015-03-24 10:15:00,400896.1413587098,579400.8542755306
2015-03-24 10:30:00,401134.90887916175,579400.8542755306
2015-03-24 10:45:00,401134.90887916175,579400.8542755306
2015-03-24 11:00:00,401134.90887916175,579400.8542755306
2015-03-24 11:15:00,401134.90887916175,579400.8542755306
2015-03-24 11:30:00,401134.90887916175,579400.8542755306
2015-03-24 11:45:00,401134.90887916175,579400.8542755306
2015-03-24 12:00:00,401134.90887916175,579400.8542755306
2015-03-24 12:15:00,401134.90887916175,579400.8542755306
2015-03-24 12:30:00,401134.90887916175,579400.8542755306
2015-03-24 12:45:00,401134.90887916175,579400.8542755306
2015-03-24 13:00:00,401134.90887916175,579400.8542755306
2015-03-24 13:15:00,401134.90887916175,579400.8542755306
2015-03-24 13:30:00,401134.90887916175,579400.8542755306
2015-03-24 13:45:00,399574.1602154992,579400.8542755306
2015-03-25 08:45:00,400174.00827451615,579400.8542755306
2015-03-25 09:00:00,399774.10956850485,579400.8542755306
2015-03-25 09:15:00,401373.70439255,579400.8542755306
2015-03-25 09:30:00,400973.8056865387,579400.8542755306
2015-03-25 09:45:00,402573.40051058383,579400.8542755306
2015-03-25 10:00:00,401173.7550395443,579400.8542755306
2015-03-25 10:15:00,402773.3498635895,579400.8542755306
2015-03-25 10:30:00,405972.5395116796,579400.8542755306
2015-03-25 10:45:00,404772.8433936457,579400.8542755306
2015-03-25 11:00:00,407372.1849827192,579400.8542755306
2015-03-25 11:15:00,407172.23562971345,579400.8542755306
2015-03-25 11:30:00,407372.1849827192,579400.8542755306
2015-03-25 11:45:00,406572.38757069653,579400.8542755306
2015-03-25 12:00:00,407972.0330417361,579400.8542755306
2015-03-25 12:15:00,408371.9317477473,579400.8542755306
2015-03-25 12:30:00,408371.9317477473,579400.8542755306
2015-03-25 12:45:00,408571.881100753,579400.8542755306
2015-03-25 13:00:00,408371.9317477473,579400.8542755306
2015-03-25 13:15:00,407972.0330417361,579400.8542755306
2015-03-25 13:30:00,406172.4888646853,579400.8542755306
2015-03-25 13:45:00,406372.438217691,579400.8542755306
2015-03-26 08:45:00,406172.4888646853,579400.8542755306
2015-03-26 09:00:00,406172.4888646853,579400.8542755306
2015-03-26 09:15:00,427767.01898929424,579400.8542755306
2015-03-26 09:30:00,427805.3332842586,579400.8542755306
2015-03-26 09:45:00,427805.3332842586,579400.8542755306
2015-03-26 10:00:00,427805.3332842586,579400.8542755306
2015-03-26 10:15:00,427805.3332842586,579400.8542755306
2015-03-26 10:30:00,427805.3332842586,579400.8542755306
2015-03-26 10:45:00,427805.3332842586,579400.8542755306
2015-03-26 11:00:00,427805.3332842586,579400.8542755306
2015-03-26 11:15:00,427805.3332842586,579400.8542755306
2015-03-26 11:30:00,429643.3717107581,579400.8542755306
2015-03-26 11:45:00,431043.01718179765,579400.8542755306
2015-03-26 12:00:00,433042.510711854,579400.8542755306
2015-03-26 12:15:00,432042.7639468257,579400.8542755306
2015-03-26 12:30:00,430643.11847578624,579400.8542755306
2015-03-26 12:45:00,432442.66265283705,579400.8542755306
2015-03-26 13:00:00,432842.56135884835,579400.8542755306
2015-03-26 13:15:00,434242.2068298879,579400.8542755306
2015-03-26 13:30:00,434280.57311189355,579400.8542755306
2015-03-26 13:45:00,434280.57311189355,579400.8542755306
2015-03-27 08:45:00,434280.57311189355,579400.8542755306
2015-03-27 09:00:00,434280.57311189355,579400.8542755306
2015-03-27 09:15:00,434280.57311189355,579400.8542755306
2015-03-27 09:30:00,436318.5049055259,579400.8542755306
2015-03-27 09:45:00,435118.80878749216,579400.8542755306
2015-03-27 10:00:00,435318.7581404977,579400.8542755306
2015-03-27 10:15:00,439717.6439066218,579400.8542755306
2015-03-27 10:30:00,441917.08678968385,579400.8542755306
2015-03-27 10:45:00,441755.42773790983,579400.8542755306
2015-03-27 11:00:00,441755.42773790983,579400.8542755306
2015-03-27 11:15:00,441755.42773790983,579400.8542755306
2015-03-27 11:30:00,441755.42773790983,579400.8542755306
2015-03-27 11:45:00,441755.42773790983,579400.8542755306
2015-03-27 12:00:00,441755.42773790983,579400.8542755306
2015-03-27 12:15:00,441755.42773790983,579400.8542755306
2015-03-27 12:30:00,441755.42773790983,579400.8542755306
2015-03-27 12:45:00,441755.42773790983,579400.8542755306
2015-03-27 13:00:00,441755.42773790983,579400.8542755306
2015-03-27 13:15:00,441755.42773790983,579400.8542755306
2015-03-27 13:30:00,441755.42773790983,579400.8542755306
2015-03-27 13:45:00,441755.42773790983,579400.8542755306
2015-03-30 08:45:00,441755.42773790983,579400.8542755306
2015-03-30 09:00:00,441755.42773790983,579400.8542755306
2015-03-30 09:15:00,441755.42773790983,579400.8542755306
2015-03-30 09:30:00,441755.42773790983,579400.8542755306
2015-03-30 09:45:00,441755.42773790983,579400.8542755306
2015-03-30 10:00:00,442793.3648292906,579400.8542755306
2015-03-30 10:15:00,443393.2128883075,579400.8542755306
2015-03-30 10:30:00,447192.2505954147,579400.8542755306
2015-03-30 10:45:00,446792.3518894035,579400.8542755306
2015-03-30 11:00:00,444392.95965333574,579400.8542755306
2015-03-30 11:15:00,442393.4661232794,579400.8542755306
2015-03-30 11:30:00,441593.6687112568,579400.8542755306
2015-03-30 11:45:00,442393.4661232794,579400.8542755306
2015-03-30 12:00:00,443393.2128883075,579400.8542755306
2015-03-30 12:15:00,443193.2635353019,579400.8542755306
2015-03-30 12:30:00,442593.4154762849,579400.8542755306
2015-03-30 12:45:00,442993.31418229634,579400.8542755306
2015-03-30 13:00:00,443993.0609473245,579400.8542755306
2015-03-30 13:15:00,443593.16224131314,579400.8542755306
2015-03-30 13:30:00,443593.16224131314,579400.8542755306
2015-03-30 13:45:00,443393.2128883075,579400.8542755306
2015-03-31 08:45:00,441593.6687112568,579400.8542755306
2015-03-31 09:00:00,441393.7193582512,579400.8542755306
2015-03-31 09:15:00,431196.30235496355,579400.8542755306
2015-03-31 09:30:00,435595.1881210876,579400.8542755306
2015-03-31 09:45:00,434995.34006207064,579400.8542755306
2015-03-31 10:00:00,435395.23876808194,579400.8542755306
2015-03-31 10:15:00,434595.44135605945,579400.8542755306
2015-03-31 10:30:00,435995.08682709886,579400.8542755306
2015-03-31 10:45:00,440194.02324021724,579400.8542755306
2015-03-31 11:00:00,440194.02324021724,579400.8542755306
2015-03-31 11:15:00,441793.61806426244,579400.8542755306
2015-03-31 11:30:00,441593.6687112568,579400.8542755306
2015-03-31 11:45:00,440393.9725932229,579400.8542755306
2015-03-31 12:00:00,439994.07388721174,579400.8542755306
2015-03-31 12:15:00,438594.4284161722,579400.8542755306
2015-03-31 12:30:00,438994.3271221835,579400.8542755306
2015-03-31 12:45:00,436394.9855331102,579400.8542755306
2015-03-31 13:00:00,436594.9348861158,579400.8542755306
2015-03-31 13:15:00,436594.9348861158,579400.8542755306
2015-03-31 13:30:00,434595.44135605945,579400.8542755306
2015-03-31 13:45:00,434395.4920030538,579400.8542755306
2015-04-01 08:45:00,435395.23876808194,579400.8542755306
2015-04-01 09:00:00,435395.23876808194,579400.8542755306
2015-04-01 09:15:00,447192.2505954147,579400.8542755306
2015-04-01 09:30:00,449991.54153749364,579400.8542755306
2015-04-01 09:45:00,450029.56790543185,579400.8542755306
2015-04-01 10:00:00,450029.56790543185,579400.8542755306
2015-04-01 10:15:00,450029.56790543185,579400.8542755306
2015-04-01 10:30:00,450029.56790543185,579400.8542755306
2015-04-01 10:45:00,450029.56790543185,579400.8542755306
2015-04-01 11:00:00,450029.56790543185,579400.8542755306
2015-04-01 11:15:00,450029.56790543185,579400.8542755306
2015-04-01 11:30:00,450029.56790543185,579400.8542755306
2015-04-01 11:45:00,450029.56790543185,579400.8542755306
2015-04-01 12:00:00,450029.56790543185,579400.8542755306
2015-04-01 12:15:00,450029.56790543185,579400.8542755306
2015-04-01 12:30:00,450029.56790543185,579400.8542755306
2015-04-01 12:45:00,450029.56790543185,579400.8542755306
2015-04-01 13:00:00,450029.56790543185,579400.8542755306
2015-04-01 13:15:00,450029.56790543185,579400.8542755306
2015-04-01 13:30:00,451067.38102820085,579400.8542755306
2015-04-01 13:45:00,451105.4273910403,579400.8542755306
2015-04-02 08:45:00,451105.4273910403,579400.8542755306
2015-04-02 09:00:00,451105.4273910403,579400.8542755306
2015-04-02 09:15:00,451105.4273910403,579400.8542755306
2015-04-02 09:30:00,451105.4273910403,579400.8542755306
2015-04-02 09:45:00,451105.4273910403,579400.8542755306
2015-04-02 10:00:00,451105.4273910403,579400.8542755306
2015-04-02 10:15:00,451105.4273910403,579400.8542755306
2015-04-02 10:30:00,451105.4273910403,579400.8542755306
2015-04-02 10:45:00,451105.4273910403,579400.8542755306
2015-04-02 11:00:00,451105.4273910403,579400.8542755306
2015-04-02 11:15:00,451105.4273910403,579400.8542755306
2015-04-02 11:30:00,451105.4273910403,579400.8542755306
2015-04-02 11:45:00,451105.4273910403,579400.8542755306
2015-04-02 12:00:00,451105.4273910403,579400.8542755306
2015-04-02 12:15:00,451143.8696538202,579400.8542755306
2015-04-02 12:30:00,450982.35856439045,579400.8542755306
2015-04-02 12:45:00,450982.35856439045,579400.8542755306
2015-04-02 13:00:00,450982.35856439045,579400.8542755306
2015-04-02 13:15:00,450982.35856439045,579400.8542755306
2015-04-02 13:30:00,450982.35856439045,579400.8542755306
2015-04-02 13:45:00,450982.35856439045,579400.8542755306
2015-04-07 08:45:00,450982.35856439045,579400.8542755306
2015-04-07 09:00:00,451420.70753084414,579400.8542755306
2015-04-07 09:15:00,445222.27758766926,579400.8542755306
2015-04-07 09:30:00,449421.21400078776,579400.8542755306
2015-04-07 09:45:00,448021.56852974824,579400.8542755306
2015-04-07 10:00:00,448421.4672357596,579400.8542755306
2015-04-07 10:15:00,448821.36594177084,579400.8542755306
2015-04-07 10:30:00,445822.1256466862,579400.8542755306
2015-04-07 10:45:00,446222.0243526975,579400.8542755306
2015-04-07 11:00:00,446821.8724117144,579400.8542755306
2015-04-07 11:15:00,446022.0749996919,579400.8542755306
2015-04-07 11:30:00,446222.0243526975,579400.8542755306
2015-04-07 11:45:00,450420.9607658159,579400.8542755306
2015-04-07 12:00:00,450221.0114128103,579400.8542755306
2015-04-07 12:15:00,449621.1633537934,579400.8542755306
2015-04-07 12:30:00,449621.1633537934,579400.8542755306
2015-04-07 12:45:00,449421.21400078776,579400.8542755306
2015-04-07 13:00:00,449021.3152947764,579400.8542755306
2015-04-07 13:15:00,448221.51788275386,579400.8542755306
2015-04-07 13:30:00,447221.77111772576,579400.8542755306
2015-04-07 13:45:00,448021.56852974824,579400.8542755306
